Country,Date,GDP,Population,Internet Users,Inflation Rate,Unemployment Rate,Education Expenditure,Health Expenditure,Debt to GDP,Exports,Imports,Renewable Energy,Tourist Arrivals,R&D Expenditure,Agriculture Contribution,Manufacturing Contribution,Services Contribution,Political Stability
South Korea,2012-01,1.38871E+12,53144403.52,47571757.15,-0.558165622,5.773803221,7.64709918,14.6438584,97.34819781,1.88406E+11,1.39925E+11,13.37580597,4324042.485,3.265286718,19.41301116,11.67445554,61.90803363,2.012347519
Qatar,2000-11,2.0227E+12,37667943.16,35605491.84,3.256009583,7.04652835,3.95464364,13.32168835,103.8228113,3.82377E+11,3.72568E+11,5.269589594,9826100.296,1.85195195,9.945269365,18.22602109,70.34417802,-0.549482298
India,2018-01,2.70072E+12,1406815397,755675820.4,4.322866162,6.674203361,5.564128539,11.19365396,85.56768696,5.56844E+11,3.21213E+11,29.56601874,92105837.62,2.44108568,15.92270491,21.66152042,52.88358424,0.27716303
UAE,2013-10,2.0871E+12,61675941.94,37340132.73,0.8725688,3.600831321,7.09530028,12.06511835,62.45270356,4.39013E+11,5.04951E+11,19.20087164,17723866.22,1.554393662,14.57254514,22.33040955,77.56774418,1.812885446
Libia,2016-08,2.64058E+12,64749381.29,59057482.44,3.946700185,4.896824235,3.357484318,14.31693426,82.82264794,6.52863E+11,5.92378E+11,22.49080595,3537691.199,2.878744998,11.44352573,25.0698344,78.13190169,1.649620877
Mexico,2008-01,1.54611E+12,134033164.6,86661789.26,-0.451922592,6.612999901,5.461890214,5.388114312,50.76044083,4.62629E+11,2.75235E+11,11.13638864,25054980.2,1.025012892,1.245006039,12.25559225,74.07575991,-1.258759303
United States,2012-11,2.13766E+13,331291461.3,288995132.2,1.599187843,7.227025285,7.052923527,8.194090599,87.25018427,5.78952E+12,2.85559E+12,29.48893101,78733818.26,2.098339647,8.128402069,14.10696001,58.03745962,0.435175525
Qatar,2006-03,1.40003E+12,39848611.81,34344181.94,3.977390196,6.899208899,4.67588148,12.32180458,53.50149504,3.51709E+11,3.79964E+11,12.00571948,4997174.671,1.309048701,17.26198411,26.15819091,62.75635604,-0.611405554
United Kingdom,2008-07,2.73983E+12,67521393.3,58973164.23,-0.91913786,8.099465673,4.062498705,9.908888974,71.52058701,4.83109E+11,3.15006E+11,14.25717318,11193622.65,3.498523147,7.121902069,11.77088407,72.77581722,-0.621822425
Canada,2010-12,2.04765E+12,39413038.83,33905049.68,0.522860434,8.352978229,4.676658831,7.978016487,70.57354634,4.41255E+11,5.71307E+11,20.47317146,8082431.744,3.240829323,15.44570626,28.18900531,54.8633662,2.423164306
Qatar,2000-09,1.57884E+12,38037190.11,32982562.97,0.397470323,9.734453906,2.623965302,14.89942965,93.57345883,4.60574E+11,4.41256E+11,21.20998097,7510806.173,3.977895103,10.78903486,13.57517433,79.78831154,-0.882384902
China,2003-04,1.59988E+13,1431274864,840594185.5,-0.897141886,2.575004262,4.577504225,5.076115019,64.24212488,3.77441E+12,3.61208E+12,19.17098131,366808447.3,2.084097283,13.53768465,22.89092385,69.77618176,0.869548842
Italy,2019-11,2.0762E+12,62256987.02,37427270.45,4.840724829,2.268930888,2.804490985,5.837112162,80.67933384,4.51733E+11,3.91384E+11,10.25354182,6724412.519,3.421550287,2.01516946,29.83015439,71.62132067,2.105969848
Russia,2021-03,1.90405E+12,145419927.9,113189543.8,3.666087018,7.709997315,4.357805753,13.69297723,50.99746089,2.8684E+11,3.88222E+11,26.47853173,21773356.49,3.328102649,6.036974841,29.38685857,50.46365708,-1.61581264
Saudi Arabia,2012-12,1.48461E+12,220601303.4,147499743,0.405604786,4.136980552,6.816913407,8.117859681,91.51721321,4.03327E+11,2.43112E+11,8.64518486,14751484.47,2.689980239,12.51072443,27.42090633,64.20631863,1.836163145
Germany,2016-04,3.43417E+12,84349199.67,68506476.51,1.38935099,3.253412297,4.292423879,12.14043853,69.4406467,7.67638E+11,5.14099E+11,23.43934277,20603672.21,1.931181216,1.45200412,12.58170986,64.7286662,-0.589724965
Australia,2011-09,1.45253E+12,24891703.31,20136940.64,4.886358966,2.388995252,2.094693284,10.64180965,54.38405088,3.8085E+11,3.8335E+11,15.80647274,6461710.602,3.22152779,3.572889168,27.19202731,76.22836211,-0.886435196
United Kingdom,2015-11,3.27981E+12,69670377.52,60172516.21,-0.432139436,9.859130972,5.248112799,11.44446452,113.8581468,3.3286E+11,6.07875E+11,19.15998686,3520832.173,2.873243383,17.16781625,11.09815595,74.12676677,2.387648555
Canada,2017-02,1.75561E+12,39369755.39,37765668.81,3.905994041,5.184403576,4.853725062,7.391232537,53.60986885,3.85263E+11,2.84261E+11,17.56769191,11443725.67,1.189444986,17.59624502,11.73526072,69.60731384,-0.78369721
Spain,2010-02,1.74239E+12,47933340.94,39915135.52,4.789293017,2.189420259,4.607977356,10.62662973,75.03909122,4.07543E+11,4.8759E+11,22.4245847,9219677.504,3.213521784,3.082986794,22.59988945,62.21731303,-0.906023107
Brazil,2013-01,1.94893E+12,207455280.6,134066426.5,1.632248779,3.449219335,3.003271826,7.950484862,117.6468438,3.50743E+11,2.76888E+11,13.21102378,35150616.9,1.215538992,6.7948848,12.86402686,52.70933431,2.044964921
Libia,2010-09,2.93264E+12,66368888.76,56200266.75,1.992128833,3.780043052,4.544327914,7.153420616,74.55216056,6.05514E+11,7.00152E+11,20.84812193,12867677.81,2.786601621,10.70764247,22.2922759,61.26556296,1.997238557
United States,2011-09,2.46674E+13,327841665.9,285623403.3,4.790119229,7.832447597,5.112437788,12.18506261,77.7706505,6.21029E+12,3.50068E+12,28.77199578,54163910.74,1.278719433,17.05524336,27.88716796,71.89874214,0.648519904
Brazil,2003-04,1.83435E+12,217246571,148122169.5,1.648242682,2.665721082,3.918060797,6.055517655,83.71475573,5.2783E+11,4.80976E+11,15.93113969,27194203.16,1.988270975,9.98046779,14.85648253,60.14420432,-0.038604687
United States,2007-09,2.43293E+13,334959823.4,282041423,0.658007886,8.396698211,5.852587903,12.32600486,90.40556439,6.27715E+12,6.42811E+12,14.67241901,92194471.25,2.515598524,4.043145417,14.3694906,72.01474319,-0.613295949
Germany,2011-01,4.6589E+12,81394768.79,69865816.83,0.09322386,2.617390567,2.64791678,10.93660956,53.27662738,6.76181E+11,8.32557E+11,7.712479186,19296854.4,3.914414694,18.00455327,29.0729918,66.34594907,-1.759685527
Italy,2015-03,2.21071E+12,58092420.81,36971963.37,-0.024997117,3.810451402,4.055119352,14.50060637,113.9671339,2.58704E+11,3.69552E+11,13.65861601,5977186.61,2.306850651,15.21190973,11.98682326,70.14953644,-1.196182476
UAE,2018-08,2.13479E+12,61368824.72,40143101.89,4.397718588,8.073041766,4.886589504,5.441826868,115.5975258,4.7022E+11,4.41718E+11,10.98714128,13566133.81,3.984192861,7.270553359,25.9916006,58.73368821,-0.061344644
Russia,2012-05,1.86951E+12,144409861.1,99630562.3,1.290833379,2.501779319,4.70375396,14.80171301,70.50838371,3.7975E+11,2.35632E+11,8.849315696,20053817,2.469212442,14.32677025,19.13385399,50.73156184,-1.145205667
Egypt,2002-12,1.16718E+12,104819386,47688527.17,0.789652984,7.058630543,4.147741027,5.615658754,108.5375845,2.80174E+11,2.09245E+11,21.92267468,12436477.52,2.583603412,17.7296582,12.15362138,75.40680929,1.442741833
India,2012-08,2.91598E+12,1348937714,654652873.7,2.838856038,3.126362873,4.11000832,12.26432982,90.16230638,3.28195E+11,5.81362E+11,18.10542077,303782880.2,1.031965132,9.139659877,27.73232721,50.75445476,0.862051198
UAE,2009-03,2.20879E+12,62198655.65,35464552.83,0.391756553,6.109267731,7.194709307,14.18409344,58.80765969,3.54791E+11,5.60862E+11,28.34174293,4372371.241,2.408539154,10.41809687,10.17175547,75.62999863,-1.963034393
Brazil,2005-03,1.48743E+12,222240251.6,156343770.6,0.79293529,6.850278521,3.702746398,6.077281303,67.6493845,3.98871E+11,2.22233E+11,15.27156594,41640793.1,3.609971787,1.205857702,27.64185595,72.23388271,-0.56614899
Australia,2005-07,1.83978E+12,25549626.79,23936391.75,3.946563738,6.604693519,3.394628848,10.0980744,57.18952931,3.63752E+11,2.55342E+11,28.36457023,3874687.74,1.448447559,1.451109572,16.60906356,51.73464078,-0.203438473
Spain,2017-07,1.79063E+12,46838568.88,40161206.39,1.184436515,8.142973423,4.431844634,11.71379895,99.92703765,3.94827E+11,1.98828E+11,14.1764715,11437241.32,3.774059943,13.54917895,29.34692241,58.23070031,-1.818260142
Mexico,2017-04,1.93895E+12,126598358.7,84907840.75,3.211733607,6.911714468,6.673101033,7.331412186,57.67893303,2.12608E+11,5.72416E+11,22.94551888,13876417.21,2.430795558,2.182519788,23.29446939,79.01322499,1.029130482
South Korea,2007-11,1.99878E+12,51063197.03,51423955.25,4.596749388,7.175035772,5.156216256,10.80443234,103.86148,2.20618E+11,3.31047E+11,6.286550692,12589929.07,3.744566118,8.590520894,15.04155892,51.21751476,-2.465821611
Germany,2017-03,3.73348E+12,86852069.49,81282377.65,1.70544472,3.589012832,4.296689769,5.716309477,93.59037992,1.01933E+12,6.98469E+11,17.00892308,24706140.85,1.928749524,2.932077705,11.37942621,73.04640756,-1.408280323
Japan,2020-01,5.0077E+12,131703402,133407785.5,4.333392708,3.477088182,7.863037351,12.6193245,94.85299164,1.44489E+12,8.82444E+11,28.28422481,26527847.49,2.737892099,13.27307692,25.08320685,63.34760304,2.40302152
United Kingdom,2006-12,2.57932E+12,67806475.97,67344874.22,1.454174883,6.361725129,3.430918224,8.178977618,115.9013445,7.32016E+11,7.15811E+11,14.71190061,3887799.54,3.757148285,8.614280011,26.07146232,65.47031157,1.966961724
Russia,2002-05,1.68247E+12,145460598,118345848.9,2.329513314,7.57475527,6.652335273,5.493996299,53.58780816,2.06931E+11,2.23096E+11,25.28606617,23113181.5,1.555788243,11.10424191,25.26680463,54.20191037,-0.777987203
Japan,2015-01,4.91321E+12,128621749.8,125990212.4,1.826529744,7.960205848,6.032989293,6.337099187,56.37920616,6.64819E+11,5.69467E+11,19.44897705,37468253.05,3.320553534,15.15990288,26.60155047,77.03572954,-0.979991813
Japan,2004-03,4.65528E+12,125078115.8,126684105.1,4.600752045,9.792701302,6.649062132,11.12869438,103.6864408,7.21795E+11,4.67576E+11,16.52492323,26256891.83,3.516769696,1.964831056,10.9146871,78.10144011,-1.493494778
Mexico,2009-12,1.55437E+12,133134850.8,90830406.27,-0.673238372,4.177618951,7.81882077,13.46232305,53.33632933,2.50969E+11,2.57691E+11,16.99311003,15839992.37,3.488134255,9.945612859,10.25100671,61.68565436,0.464834577
Egypt,2020-06,8.84176E+11,114474179.8,59105465.35,2.016636132,3.391594554,6.041602372,13.86397311,61.18465965,89510310108,2.19286E+11,20.01151927,20121339.34,2.368137663,10.45433282,17.49166353,52.4699518,1.378619807
Japan,2004-06,4.77982E+12,132075981.4,114766831,3.76090289,9.820145627,6.346622119,7.459689102,112.7540039,1.23628E+12,9.07506E+11,19.31419153,30440944.27,1.373562134,18.61269481,29.74888224,59.91597396,1.075424858
Mexico,2010-04,1.70017E+12,133145108.9,85316071.67,3.297305681,9.243264022,5.727224858,7.308877776,105.8296742,4.79075E+11,2.00319E+11,14.33374966,39697946.73,2.95561215,4.309182361,26.86133741,64.13331535,1.809232813
Brazil,2009-11,1.67089E+12,213239002.5,159873843.3,4.125387126,3.364418984,4.406717406,9.598557683,83.66133148,3.20094E+11,1.99154E+11,27.58795163,52321330.5,2.293942206,19.07481589,20.82788242,51.73818367,-0.284231544
United Kingdom,2008-05,3.39392E+12,65443204.17,59132322.93,3.069622491,3.786943958,2.673390571,8.859135305,112.6820892,7.31172E+11,8.45571E+11,12.1253738,17881196.94,2.682308438,7.723872743,23.10200988,62.20846708,-1.11380426
South Korea,2018-02,1.44169E+12,51835928.57,50015249.84,2.081397868,4.740000021,3.650105288,11.90295391,106.7605935,2.55539E+11,1.8575E+11,5.53739894,10104767.43,1.750077876,8.844996466,21.14552111,71.70724516,-0.382288107
Japan,2002-12,5.06447E+12,128885224.2,126496274,2.168549168,3.748347705,6.850447984,7.696936142,95.4989542,1.24675E+12,1.07801E+12,21.56818792,15882248.22,3.281546624,18.92741394,19.68011322,53.62932721,0.598591589
Indonesia,2009-06,1.36438E+12,263489366.9,172875589,3.723498097,8.131519561,7.963290308,7.121968387,113.9899685,3.36351E+11,3.29493E+11,22.09396063,48637802.37,2.135949039,18.92356787,13.02173812,55.27946301,-2.416426818
UAE,2011-12,1.74009E+12,57206520.04,33110028.62,4.302009373,2.129466012,2.606939485,5.249884562,116.0205035,2.21167E+11,4.87371E+11,16.83596557,8507440.992,2.279536428,8.954715177,16.83462429,74.32397918,0.039978557
Libia,2007-05,2.53034E+12,65170427.89,50886887.25,-0.061433876,9.476896534,4.703751633,13.45004548,103.2377483,6.03296E+11,6.25947E+11,9.191426586,7276634.388,3.335461362,13.69038733,26.23273323,70.57327745,1.427667741
Italy,2011-05,1.80911E+12,61862675.25,37612561.43,-0.615747579,8.524535863,3.61212952,10.67874158,87.90671942,5.32453E+11,2.73152E+11,8.629611484,7089826.429,2.729384421,5.133321278,16.8094123,69.74164577,-1.917600221
Saudi Arabia,2001-12,1.59844E+12,204545071.4,139119979.1,0.388622678,7.963808506,5.895641046,14.62376757,78.14147657,1.68326E+11,4.30573E+11,8.067569155,23972502.13,2.891199112,9.77030064,23.83761779,55.81360177,0.427430534
Indonesia,2021-08,1.45922E+12,283428424.9,182607949.5,3.445614302,7.952671476,5.972405638,9.834087657,50.23638827,1.81281E+11,3.04422E+11,6.095890621,17380091.68,1.37837473,5.42961578,29.9925715,53.60984762,-1.143995075
Japan,2006-11,4.52893E+12,130722230.1,124262574.3,0.594839454,3.913735774,6.979406553,5.977807868,83.66077788,8.9023E+11,1.12228E+12,29.88736028,22754960.32,3.326228528,17.17895162,10.68172583,69.0725213,1.921855257
South Korea,2021-08,1.99329E+12,52132963.09,52166933.81,1.012273263,7.022975838,6.360212133,11.00275661,101.5354573,4.34557E+11,5.90824E+11,17.30008278,2769159.428,1.49002763,19.31900864,19.39040988,53.61564362,-1.720899182
UAE,2017-02,1.77217E+12,62919871.39,37067068.79,0.501512397,7.340968965,6.045186791,14.67833557,101.0718409,2.16192E+11,5.26545E+11,23.75593151,7223460.539,1.783587902,19.23994745,13.85273035,56.82762675,-0.705343579
Mexico,2014-02,1.75912E+12,125584181.3,77835963.46,-0.249424325,6.370044836,3.640472295,8.314831063,50.54573875,3.62815E+11,4.2093E+11,28.18834756,12468217.26,3.758087431,7.861480753,26.0478558,76.90406083,2.306822694
Russia,2019-07,1.68178E+12,144123682.4,110731279.6,3.143893136,7.535020155,2.699897609,11.11817566,61.75080946,4.0745E+11,4.96656E+11,24.27249565,32238130.23,1.232453887,4.508027621,17.104812,78.0043288,-0.845541545
Qatar,2001-12,1.90238E+12,37574820.95,30820006.33,4.807113935,3.626482291,2.394579119,8.802840476,69.50935233,5.4943E+11,2.00615E+11,29.47113118,7390190.39,1.899480656,17.4942915,18.34180274,65.97762078,-1.786563551
Saudi Arabia,2010-10,2.11842E+12,217335178.5,159011208.1,0.20142307,5.541426294,2.551460918,10.91489198,64.78006692,3.38324E+11,5.57414E+11,29.6278829,31500979.95,3.38301927,3.507979396,20.57762744,66.53659638,1.941079092
Japan,2018-09,3.49264E+12,124108444.6,121104322.3,-0.724020759,3.168857905,2.272259455,9.964499072,107.7493468,5.35423E+11,3.7122E+11,9.412124967,8803706.56,2.660382019,10.50256742,14.90103173,75.2677263,-0.445831009
Canada,2022-09,1.73232E+12,38041789.38,37444442.59,3.330480134,2.596841448,2.77004163,14.51722465,75.61225874,2.38145E+11,4.28068E+11,26.99220821,3866518.448,1.754308125,18.0988772,10.26342595,77.23850701,-2.303688689
Argantina,2007-04,1.24795E+12,16572313.54,14720235.67,4.06477118,6.337549434,4.103714034,12.14232216,106.6821988,3.40134E+11,1.54584E+11,19.56362507,3638530.074,1.349423137,12.59238784,10.63876828,60.24712232,-1.639920058
United Kingdom,2013-05,2.48032E+12,69966179.34,60784900.03,3.546974069,2.791269468,4.654363818,11.98534263,61.30276049,6.21242E+11,7.20984E+11,14.33503236,3501462.741,2.430488806,18.1463812,23.3001194,71.09858303,1.462334171
Russia,2021-02,1.52512E+12,148425401.2,112592714.1,-0.890169788,5.62272536,3.964354454,6.043771312,87.32657256,4.39751E+11,4.19312E+11,19.01228979,15089083.88,1.343918488,13.99213074,17.83897601,65.65705338,1.387424651
Libia,2001-04,2.25117E+12,70256437.37,56117784.49,4.880527862,6.06152178,7.033180866,6.239634426,110.2921891,2.83384E+11,6.25861E+11,16.06643494,18642755.51,1.827108872,14.45607378,25.48065014,64.99607205,1.824459869
Australia,2015-04,1.94564E+12,25307153.64,21685069.98,0.22463967,3.01408995,5.654598002,14.46583126,69.47504374,2.33264E+11,3.59501E+11,5.012064567,4767706.512,1.148437869,18.68834646,27.39865984,53.4470498,-1.765517329
Japan,2000-07,4.97791E+12,123914717.9,106273976.4,2.692321208,9.733641501,2.779781581,13.18894762,75.1729021,6.12788E+11,9.54799E+11,17.21833462,6477128.51,2.423350012,13.3020835,25.29323291,52.95672393,1.882689043
United Kingdom,2004-03,3.33091E+12,69010556.83,65688886.29,1.539644026,5.526395388,3.781852036,11.24651524,51.07829523,6.95573E+11,3.71792E+11,23.09971557,20050046.81,1.555599524,6.214087088,20.77351783,64.69629403,1.581341965
Spain,2017-01,1.61361E+12,48984365.48,41003021.43,0.613152302,2.500998108,4.514296412,9.669825652,59.3128122,3.16333E+11,3.79755E+11,16.88822637,5224768.226,3.875211949,3.184259704,22.16759191,71.87801658,-1.150548202
Italy,2003-10,1.93927E+12,60881911.09,37229401.16,0.147375435,9.140265252,4.186385332,8.826004226,105.9904211,4.01608E+11,2.8367E+11,27.86339022,15299335.58,2.799831194,10.72979412,23.50739772,60.82564634,0.970498046
Qatar,2018-01,1.81126E+12,38461288.28,31999409.98,3.317751195,2.678013785,6.444993225,14.11995979,118.2729479,3.99758E+11,4.398E+11,10.84560816,5524067.983,1.03664251,16.16116963,23.79144435,57.73894472,-0.049480671
Australia,2020-10,1.79191E+12,24551551.24,20564285.79,-0.074615852,3.101030638,4.42920821,9.796592635,116.5488453,3.60328E+11,2.47198E+11,9.230881034,3346733.982,3.756415541,16.08322788,19.87660451,78.67350226,-1.422580176
France,2007-10,3.10748E+12,64707485.28,60742494.63,2.043117139,9.951608864,5.247878937,9.554428989,83.05072511,8.30176E+11,5.35951E+11,26.33320714,17573878.11,1.866536978,18.60983904,13.81241819,74.79659634,-1.656372182
Egypt,2013-05,1.19025E+12,105337376.6,49470079.65,1.118354039,4.881006434,3.092892387,9.968761163,105.350753,3.10093E+11,2.30005E+11,12.83784372,11631122.27,3.146555844,2.6196276,20.90602567,66.24378789,-1.936132693
Ghana,2014-10,2.54672E+12,65732441.79,56623495.33,0.159985562,7.159237368,6.376029931,7.28546308,90.1630689,4.43943E+11,5.30523E+11,11.15492761,4041540.726,1.980544729,4.052939316,24.68536791,71.91156341,-2.136380162
India,2015-06,3.46394E+12,1395792072,644809899.2,1.991115279,9.524914781,7.09820039,7.98918973,77.7302476,9.3773E+11,9.69912E+11,27.86492608,400553774.8,2.501626167,17.36886177,16.93946631,75.14320178,-0.762676342
Australia,2016-11,1.65881E+12,25982348,20407616.8,4.692758909,5.696755958,4.888357892,13.27816988,96.63273846,4.82285E+11,3.47227E+11,18.96629528,7610896.601,3.779320571,4.965166279,16.13889589,68.76016525,2.196875024
India,2008-12,2.47691E+12,1427855583,687861813.9,3.461339813,6.067730914,6.381191917,10.27559496,114.9565467,5.00397E+11,2.77763E+11,16.30576149,416741193.6,3.368798261,12.99934891,13.02603189,55.49473195,1.111756601
Qatar,2005-06,1.64236E+12,39879165.48,37679670.14,4.366953217,2.370518863,5.741458167,12.49532589,105.8142881,3.85101E+11,3.63265E+11,23.65311497,2378097.09,3.254009802,7.262425508,25.22061206,73.3123737,-1.117077744
India,2019-03,2.70156E+12,1411017210,661747979.2,-0.53396965,6.705898204,3.158455069,13.94646329,61.0804661,5.98155E+11,6.46859E+11,5.063323342,377275422.4,3.180107762,15.62085958,11.12623518,60.56281191,0.711505424
Spain,2022-12,1.75688E+12,48382651.38,41825747.22,4.12667147,5.291037037,6.85380386,8.459344022,53.67626147,4.17904E+11,2.45597E+11,16.28680156,4401241.571,2.174608817,17.81245969,22.26304352,54.44417312,1.127505794
India,2018-08,2.54944E+12,1368886050,666295312.8,1.841529992,7.534670176,5.108410268,8.447773612,97.29920704,4.25344E+11,4.3476E+11,13.58082604,172482124.8,3.10152462,4.324636829,25.48705041,77.67711569,-1.118596793
China,2016-07,1.45823E+13,1410152167,788121614.1,4.663157156,7.576890691,5.867954723,14.96943793,74.73507767,2.12544E+12,2.42E+12,9.253707586,396597317.3,3.090676087,12.49405128,26.13125212,65.47532566,-1.54616905
United Kingdom,2002-01,2.85561E+12,70077158.49,62205486.1,3.229482392,3.998421602,4.596942092,5.611517848,85.22702553,3.82242E+11,7.67755E+11,28.934472,4973160.17,2.60141029,14.37833717,11.3067471,66.61014984,2.183486997
